,bathrooms,bedrooms,city,country,currency,daysOnZillow,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,livingArea,longitude,price,priceForHDP,shouldHighlight,state,streetAddress,timeOnZillow,unit,zestimate,zipcode,zpid,listing_sub_type.is_FSBA,rentZestimate,lotAreaUnit,lotAreaValue,taxAssessedValue,datePriceChanged,priceChange,priceReduction,openHouse,listing_sub_type.is_openHouse,open_house_info.open_house_showing,newConstructionType,listing_sub_type.is_newHome,listing_sub_type.is_foreclosure,listing_sub_type.is_bankOwned,comingSoonOnMarketDate,listing_sub_type.is_comingSoon,isRentalWithBasePrice,listing_sub_type.is_forAuction,videoCount,providerListingID,group_type,priceSuffix
341,4.0,5.0,Brooklyn,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/454fd6b45e118d6e0fe30ea3afdbba7c-p_e.jpg,False,True,False,False,False,False,False,40.65251,3800.0,-73.96266,2295000.0,2295000.0,False,NY,86 Crooke Ave,9155843000,,2368300.0,11226,30665718,True,5808.0,,,1712000.0,,,,,,,,,,,,,,,,,,
342,3.0,3.0,Staten Island,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b23fb05b01944d01f6cc9d33c63e7dbb-p_e.jpg,False,True,False,False,False,False,False,40.50869,1530.0,-74.230156,799999.0,799999.0,False,NY,169 Camden Ave,178135000,,793600.0,10309,62724275,True,2962.0,sqft,3484.8,667000.0,,,,,,,,,,,,,,,,,,
343,1.0,1.0,Bronx,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/746e0358bc29406ec49662ea80d2964d-p_e.jpg,False,True,False,False,False,False,False,40.891396,750.0,-73.899025,160000.0,160000.0,False,NY,4410 Cayuga Avenue #1D,1299648000,Apt 1D,,10471,244472803,True,,,,2333000.0,,,,,,,,,,,,,,,,,,
344,4.0,6.0,Hollis,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/4726a53279ec280985513742015253b9-p_e.jpg,False,True,False,False,False,False,False,40.70922,2024.0,-73.76433,999998.0,999998.0,False,NY,194-10 100th Ave 100th Ave,1566526000,# 100,,11423,443930983,True,,acres,0.7208448117539027,,,,,Sat. 2-4pm,True,"[{'open_house_end': 1738454400000, 'open_house_start': 1738447200000}, {'open_house_end': 1738540800000, 'open_house_start': 1738533600000}]",,,,,,,,,,,,
345,1.0,1.0,Long Island City,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/f41c957445f7f04079826ca42f7e4960-p_e.jpg,False,True,False,False,False,False,False,40.755894,,-73.93599,588000.0,588000.0,False,NY,2475 38 Street #D6,7100853000,Unit D6,574900.0,11101,442455209,True,,,,,,,,,,,,,,,,,,,,,,
346,2.0,3.0,Staten Island,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d9ad65a9575bdcbd7273f9e17b51d59c-p_e.jpg,False,True,False,False,False,False,False,40.61557,950.0,-74.13614,649000.0,649000.0,False,NY,202 Watchogue Rd,28511690000,,,10314,32283368,True,2832.0,sqft,4000.0,600000.0,,,,,,,,,,,,,,,,,,
347,1.0,2.0,Oakland Gardens,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/3d03dd15a6ea4366d0cb8864fc75eb8c-p_e.jpg,False,True,False,False,False,False,False,40.73824,800.0,-73.741135,409800.0,409800.0,False,NY,230-15 Grand Central Pkwy #B,170243000,# B,405300.0,11364,2069677358,True,2605.0,,,,1737964800000.0,-14200.0,"$14,200 (Jan 27)",Sat. 12-2pm,True,"[{'open_house_end': 1738447200000, 'open_house_start': 1738440000000}]",,,,,,,,,,,,
348,2.0,3.0,Staten Island,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/60a2d603f967912f2347d63803808300-p_e.jpg,False,True,False,False,False,False,False,40.552235,1224.0,-74.14626,720000.0,720000.0,False,NY,2 Oak Court,15031194000,,697600.0,10308,32342589,,3478.0,sqft,6107.0,647000.0,1728370800000.0,-9900.0,,,,,,,,True,,,,,,,,
349,3.0,4.0,Flushing,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e8f80df6bcb76fa2f15c03603249c4b6-p_e.jpg,False,True,False,False,False,False,False,40.735363,1983.0,-73.752914,1125000.0,1125000.0,False,NY,218-44 Hartland Avenue,1063295000,,,11364,32088895,True,,,,1330000.0,,,,,,,,,,,,,,,,,,
350,4.0,6.0,Jamaica,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/9e87108ea8f7f31c1f5d3ddb9d0cabb1-p_e.jpg,False,True,False,False,False,False,False,40.692463,0.0,-73.78319,999000.0,999000.0,False,NY,11138 168th St,22979843000,,1007200.0,11433,32139637,True,2423.0,,,699000.0,1736236800000.0,-100000.0,"$100,000 (Jan 7)",Sun. 12:45-2:30pm,True,"[{'open_house_end': 1738535400000, 'open_house_start': 1738529100000}]",,,,,,,,,,,,
351,1.0,1.0,Brooklyn,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/fdea62eed36be2f24702dfb02f43219a-p_e.jpg,False,True,False,False,False,False,False,40.68397,0.0,-73.98395,575000.0,575000.0,False,NY,256 Bergen St APT 2F,4317443000,Apt 2F,591000.0,11217,123129247,True,3038.0,,,,,,,Sun. 12-1pm,True,"[{'open_house_end': 1738530000000, 'open_house_start': 1738526400000}]",,,,,,,,,,,,
352,2.0,3.0,Little Neck,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/0d17aa0eed3ad095a6072c28915554ed-p_e.jpg,False,True,False,False,False,False,False,40.76606,1300.0,-73.72562,579000.0,579000.0,False,NY,54-40 Little Neck Pkwy APT 2E,2071043000,Apt 2E,581600.0,11362,121038181,True,3363.0,,,,,,,,,,,,,,,,,,,,,
353,2.0,3.0,Forest Hills,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7a1fbf3b9ba2765ab2f6c2ffdcbb7dfd-p_e.jpg,False,True,False,False,False,False,False,40.71769,0.0,-73.85313,1030000.0,1030000.0,False,NY,68-28 Groton St #1,1293443000,# 1,1045200.0,11375,2078835879,True,3645.0,,,,,,,,,,,,,,,,,,,,,
354,2.0,3.0,Bronx,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/2104b9a63a1637ca8f0cb643a398e1fc-p_e.jpg,False,True,False,False,False,False,False,40.80611,1206.0,-73.85248,450000.0,450000.0,False,NY,118 Admiral Court #14,1653477000,# 14,,10473,443915871,True,,,,,,,,,,,,,,,,,,,,,,
355,2.0,3.0,Staten Island,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/94f39dd5f06510db0df65bbb1a71f91a-p_e.jpg,False,True,False,False,False,False,False,40.51595,2250.0,-74.19762,799999.0,799999.0,False,NY,20 Memo St,784029000,,787800.0,10309,32367671,,3245.0,sqft,3920.4,728000.0,,,,,,,BUILDER_SPEC,True,,,,,,,,,,
356,3.0,3.0,Jamaica,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/361cc2f1f981db5f45b6c5eaed3ff11c-p_e.jpg,False,True,False,False,False,False,False,40.7063,1026.0,-73.76937,679999.0,679999.0,False,NY,10264 188th Street,3802835000,,,11423,79744127,True,,sqft,1818.0,548000.0,1737014400000.0,-19001.0,"$19,001 (Jan 16)",,,,,,,,,,,,,,,
357,3.0,4.0,Staten Island,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0dc64028bec615993171b42263522bcb-p_e.jpg,False,True,False,False,False,False,False,40.590992,1344.0,-74.066284,585500.0,585500.0,False,NY,253 Father Capodanno Boulevard,3662534000,,,10305,32323378,,3401.0,sqft,1950.0,531000.0,1736841600000.0,-14400.0,"$14,400 (Jan 14)",,,,,,,True,,,,,,,,
358,1.0,1.0,Bronx,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/69cdc45087d4548b79d5a36b1f2ba813-p_e.jpg,False,True,False,False,False,False,False,40.880783,800.0,-73.86301,90000.0,90000.0,False,NY,724 E 216th Street #5C,59902105000,Apt 5C,,10467,244454627,True,,,,819000.0,,,,,,,,,,,,,,,,,,
359,1.0,1.0,Bronx,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/5ade1b9c29c6cf39babdc7f1b832edb0-p_e.jpg,False,True,False,False,False,False,False,40.83647,850.0,-73.92429,89000.0,89000.0,False,NY,1177 Anderson Avenue #2D,38637683000,Apt 2D,,10452,215948651,True,,,,,1736496000000.0,-6000.0,"$6,000 (Jan 10)",,,,,,,,,,,,,,,
360,6.0,6.0,Brooklyn,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/59f0d8c08558cee5aeb6bd968e5b1743-p_e.jpg,False,True,False,False,False,False,False,40.689175,5500.0,-73.99518,12995000.0,12995000.0,False,NY,234 Clinton St,775043000,,12254200.0,11201,2076508696,True,5432.0,,,,,,,,,,,,,,,,,,,,,
361,1.0,1.0,Brooklyn,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/6c7849a65c933b78f8976b005b2bcc89-p_e.jpg,False,True,False,False,False,False,False,40.67049,0.0,-73.9738,549000.0,549000.0,False,NY,296 Garfield Pl APT 3R,11661443000,Apt 3R,,11215,245007816,True,8277.0,,,2134000.0,,,,Sun. 11:30am-1pm,True,"[{'open_house_end': 1738530000000, 'open_house_start': 1738524600000}]",,,,,,,,,,,,
362,1.0,2.0,New York,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/339280891cef2015b6cae419f475641d-p_e.jpg,False,True,False,False,False,False,False,40.8531,0.0,-73.93977,299000.0,299000.0,False,NY,120 Cabrini Blvd APT 10,10797443000,Apt 10,,10033,244704832,True,3447.0,,,68253000.0,1734076800000.0,-31000.0,"$31,000 (Dec 13)",,,,,,,,,,,,,,,
363,2.0,3.0,Brooklyn,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/9542d581d85a353775d0c6eaab121c65-p_e.jpg,False,True,False,False,False,False,False,40.639587,1060.0,-73.89297,699999.0,699999.0,False,NY,1215 E 99th Street,644317000,,,11236,30777378,True,,sqft,5000.0,636000.0,,,,,,,,,,,,,,,,,,
364,5.0,4.0,Brooklyn,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/f9bfbada83f073f9e440350b8dc00ce0-p_e.jpg,False,True,False,False,False,False,False,40.67262,0.0,-73.97601,6195000.0,6195000.0,False,NY,10 Polhemus Pl,15117443000,,6436000.0,11215,30586988,True,21084.0,,,5037000.0,1731571200000.0,-300000.0,"$300,000 (Nov 14)",,,,,,,,,,,,,,,
365,1.0,2.0,Brooklyn,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/72c6cb9b9c68b297b3167b33e98ef6fd-p_e.jpg,False,True,False,False,False,False,False,40.649025,748.0,-73.94539,289000.0,289000.0,False,NY,3400 Snyder Ave APT 2R,9067131000,Apt 2R,283800.0,11203,92427502,True,2554.0,acres,0.67,,1733385600000.0,-11000.0,"$11,000 (Dec 5)",,,,,,,,,,,,,,,
366,6.0,4.0,New York,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/c6f686601220f524cd00642596f24ad3-p_e.jpg,False,True,False,False,False,False,False,40.766094,4661.0,-73.97095,28000000.0,28000000.0,False,NY,1 E 62nd St FLOOR PENTHOUSE,1898243000,Floor PENTHOUSE,25971700.0,10065,442174108,True,,,,2010795.0,,,,,,,,,,,,,,,,,,
367,1.0,1.0,Brooklyn,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/37bd414178f405e746594e6312a89fb4-p_e.jpg,False,True,False,False,False,False,False,40.605335,700.0,-73.98984,248000.0,248000.0,False,NY,7913 Bay Pkwy APT C7,861443000,Apt C7,243100.0,11214,119916750,True,2504.0,,,,,,,,,,,,,,,,,,,,,
368,1.0,1.0,New York,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/2cb9675f3ac2d1574164d8c774d73fe5-p_e.jpg,False,True,False,False,False,False,False,40.76078,0.0,-73.968056,399000.0,399000.0,False,NY,153 E 57th St APT 6L,13562243000,Apt 6L,,10022,244849732,True,4406.0,,,31916000.0,1737446400000.0,-26000.0,"$26,000 (Jan 21)",,,,,,,,,,,,,,,
369,3.0,5.0,Staten Island,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/0b44f0cfb5e919e128306a4b4a0c208d-p_e.jpg,False,True,False,False,False,False,False,40.553535,1800.0,-74.13236,795000.0,795000.0,False,NY,216 Justin Ave,5964287000,,795800.0,10306,32345087,True,2583.0,sqft,3920.4,755000.0,1732176000000.0,-94000.0,"$94,000 (Nov 21)",,,,,,,,,,,,,,,
370,2.0,3.0,Springfield Gardens,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/bcd5675e9e97fe8e5133228083e14583-p_e.jpg,False,True,False,False,False,False,False,40.662697,934.0,-73.75945,350000.0,350000.0,False,NY,145-70 220 Street,24124464000,,,11413,348544093,True,,,,,,,,,,,,,,,,,,,,,,
371,1.0,3.0,Brooklyn,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2e63c36493a1ae216a266372d15e975f-p_e.jpg,False,True,False,False,False,False,False,40.62298,1025.0,-73.92033,650000.0,650000.0,False,NY,1239 East 57th Street,203449000,,,11234,30763533,,,sqft,3500.0,568000.0,,,,,,,,,,,1739145600000.0,True,,,,,,
372,2.0,2.0,Brooklyn,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/239f5c80980903514d646abf04a09036-p_e.jpg,False,True,False,False,False,False,False,40.612537,1150.0,-74.03587,615000.0,615000.0,False,NY,9951 Shore Rd APT 1B,2503045000,Apt 1B,612500.0,11209,2054076307,True,3654.0,,,,,,,,,,,,,,,,,,,,,
373,6.0,11.0,Richmond Hill,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/9085a1f801527ca3560109460e65f2f3-p_e.jpg,False,True,False,False,False,False,False,40.694904,5520.0,-73.84016,1375000.0,1375000.0,False,NY,88-01 107th St,9760645000,,1364500.0,11418,441695334,True,,,,,,,,,,,,,,,,,,,,,,
374,4.0,4.0,Staten Island,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/08821b865dffdda0ea76adae81519f75-p_e.jpg,False,True,False,False,False,False,False,40.570107,2760.0,-74.140335,1350000.0,1350000.0,False,NY,328 Natick St,9524331000,,1324700.0,10306,32339870,True,4295.0,sqft,6969.6,1242000.0,1737705600000.0,-49000.0,"$49,000 (Jan 24)",,,,,,,,,,,,,,,
375,3.0,4.0,Staten Island,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/287be8d58a5e8033206c3844878a7530-p_e.jpg,False,True,False,False,False,False,False,40.612034,2056.0,-74.16873,875000.0,875000.0,False,NY,59 Commerce St,712722000,,892200.0,10314,32304043,,3614.0,sqft,4356.0,917000.0,,,,,,,,,,,,True,,,,,,
376,2.0,4.0,Queens Village,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7cb4ebe9696568aa84932e786c81389a-p_e.jpg,False,True,False,False,False,False,False,40.70557,1280.0,-73.73928,327000.0,327000.0,False,NY,218-20 112th Ave,14106426000,,322200.0,11429,2079313732,True,3547.0,sqft,2000.0,,,,,,,,,,,,,,,,,,,
377,2.0,3.0,Brooklyn,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/15957b35b6ec497efd75f9390c2c9526-p_e.jpg,False,True,False,False,False,False,False,40.63328,1152.0,-73.96942,899000.0,899000.0,False,NY,322 Webster Ave,15919557000,,897300.0,11230,30676103,True,4057.0,sqft,1548.0,946000.0,1737532800000.0,-51000.0,"$51,000 (Jan 22)",,,,,,,,,,,,,,,
378,3.0,5.0,Staten Island,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/cac059dbc2468027257fadf379348385-p_e.jpg,False,True,False,False,False,False,False,40.58131,5600.0,-74.113174,1199000.0,1199000.0,False,NY,1233 Todt Hill Road,10122712000,,1166000.0,10304,32295203,,4762.0,sqft,8363.0,2394000.0,1720681200000.0,-200000.0,,,,,,,,True,,,,,,,,
379,1.0,2.0,Queens Village,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/eb392b8d7c4adbe1aff545056c5b65b5-p_e.jpg,False,True,False,False,False,False,False,40.733517,,-73.743546,299999.0,299999.0,False,NY,224-11 Manor Road #LOWER,7150645000,,299800.0,11427,2056697466,True,2532.0,,,,,,,,,,,,,,,,,,,,,
380,2.0,4.0,Staten Island,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/da84bf2c9af782622bf28e378c77f15d-p_e.jpg,False,True,False,False,False,False,False,40.56405,1134.0,-74.10486,859000.0,859000.0,False,NY,117 Milton Ave,709359000,,864600.0,10306,32334908,,3041.0,sqft,4356.0,613000.0,1549526400000.0,180112.0,,Sat. 12-2pm,True,"[{'open_house_end': 1738447200000, 'open_house_start': 1738440000000}, {'open_house_end': 1738537200000, 'open_house_start': 1738530000000}]",,,,,,True,,,,,,
381,1.0,2.0,Flushing,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/85873791fbfe829e138f8bb17984eda6-p_e.jpg,False,True,False,False,False,False,False,40.79248,,-73.79818,335000.0,335000.0,False,NY,9-20 166 Street #2A,10908646000,Apt 2A,,11357,245360576,True,3872.0,,,3155000.0,1737446400000.0,-15000.0,"$15,000 (Jan 21)",,,,,,,,,,,,,,,
382,1.0,1.0,Richmond Hill,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/3ac94f274c156642508b2c9d78ed04f5-p_e.jpg,False,True,False,False,False,False,False,40.703594,710.0,-73.83603,199000.0,199000.0,False,NY,115-25 84th Avenue #1F,7270205000,Apt 1F,191600.0,11418,88061875,True,2004.0,,,,1719817200000.0,-10900.0,,,,,,,,,,,,,,,,
383,2.0,3.0,Bronx,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/91c6471b0f3141832bb97f79ccf0f966-p_e.jpg,False,True,False,False,False,False,False,40.851772,1870.0,-73.83439,675000.0,675000.0,False,NY,1968 Mulford Avenue,2511000,,,10461,29816582,True,,sqft,2684.0,685000.0,,,,,,,,,,,,,,,,,,
384,3.0,3.0,Flushing,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b4a8a277d2b54d63f683c26a0fcb2793-p_e.jpg,False,True,False,False,False,False,False,40.718002,1800.0,-73.85183,1600000.0,1600000.0,False,NY,6854 Fleet St,1466245000,,1556000.0,11375,32003255,True,4642.0,,,1178000.0,,,,,,,,,,,,,,,,,,
385,2.0,3.0,Flushing,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/074a592c2a78a499f34459e59d30e304-p_e.jpg,False,True,False,False,False,False,False,40.771347,1620.0,-73.78984,1140000.0,1140000.0,False,NY,28-45 200th Street,449331000,,,11360,32057583,True,,sqft,4187.0,984000.0,1725951600000.0,-18000.0,,,,,,,,,,,,,,,,
386,2.0,3.0,Staten Island,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7ca1b55f2706cdf9635c4b1726e2814b-p_e.jpg,False,True,False,False,False,False,False,40.52932,1260.0,-74.15881,549900.0,549900.0,False,NY,25 Strawberry Ln,3294953000,,,10312,32351077,True,,sqft,2613.6,608000.0,,,,,,,,,,,,,,,,,,
387,1.0,,Bronx,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/b53f74913469958cd0e1203478e3a855-p_e.jpg,False,True,False,False,False,False,False,40.866936,2468.0,-73.836494,715000.0,715000.0,False,NY,1764 Bartow Avenue,371762000,,,10469,29831531,True,,sqft,3299.0,840000.0,,,,,,,,,,,,,,,,,,
388,1.0,1.0,Brooklyn,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/08cfdd21bb19d0edce1f7761f756a311-p_e.jpg,False,True,False,False,False,False,False,40.58715,750.0,-73.97102,198000.0,198000.0,False,NY,2569 W 2nd St APT 4C,11173319000,Apt 4C,,11223,245068374,True,3737.0,,,15881000.0,1728716400000.0,-1000.0,,,,,,,,,,,,,,,,
389,4.0,4.0,Brooklyn,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/1bace26105726f4cd72333dba546609f-p_e.jpg,False,True,False,False,False,False,False,40.68804,2339.0,-73.970116,2950000.0,2950000.0,False,NY,330 Clermont Ave,12266245000,,2840600.0,11205,30615793,True,7344.0,,,2941000.0,1737446400000.0,-265000.0,"$265,000 (Jan 21)",,,,,,,,,,,,,,,
390,2.0,2.0,New York,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/01a25989f689c209d9e540acc314407f-p_e.jpg,False,True,False,False,False,False,False,40.77167,0.0,-73.9667,950000.0,950000.0,False,NY,3 E 71st St APT 2E,25658245000,Apt 2E,,10021,125470495,True,8030.0,,,,,,,,,,,,,,,,,,,,,
391,6.0,5.0,Flushing,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/613c757f30129557799689342dc904a7-p_e.jpg,False,True,False,False,False,False,False,40.74568,3095.0,-73.79418,2580000.0,2580000.0,False,NY,49-53 Fresh Meadow Lane,13766068000,,2413300.0,11365,32050954,,5177.0,sqft,9075.0,2171000.0,,,,Sat. 1-3pm,True,"[{'open_house_end': 1738450800000, 'open_house_start': 1738443600000}]",BUILDER_SPEC,True,,,,,,,,,,
392,1.0,2.0,New York,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/8417e16d9e3da6b77ac9f1264cc5d2ba-p_e.jpg,False,True,False,False,False,False,False,40.724983,1100.0,-73.98224,1100000.0,1100000.0,False,NY,533 E 6th St APT 3,1898245000,Apt 3,,10009,244841136,True,7056.0,,,4119000.0,,,,,,,,,,,,,,,,,,
393,1.0,3.0,Bayside,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/7e1ea708e12e5671d4f0e41fab732acc-p_e.jpg,False,True,False,False,False,False,False,40.783546,1100.0,-73.78129,479000.0,479000.0,False,NY,16-08 212 Street #284,513027000,# 284,,11360,446144362,True,,,,,,,,,,,,,,,,,,,,,,
394,2.0,2.0,Jamaica,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/49724ac5c01611e81b63120fd2d4e2c7-p_e.jpg,False,True,False,False,False,False,False,40.71044,646.0,-73.785835,175000.0,175000.0,False,NY,175-28 89th Avenue #C,31567200000,Apt C,,11432,89025516,,2470.0,,,120511.0,,,,,,,,,,,,,True,True,,,,
395,1.0,3.0,Bronx,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/b536c1e47affc4444cc8077f72e5652b-p_e.jpg,False,True,False,False,False,False,False,40.868565,1400.0,-73.86295,219000.0,219000.0,False,NY,2922 Barnes Ave #3E,9834633000,Apt 3E,,10467,215953196,True,,,,,1730098800000.0,-16000.0,,,,,,,,,,,,,,,,
396,3.0,4.0,Staten Island,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7c4094e686227d9209f3b6a023111508-p_e.jpg,False,True,False,False,False,False,False,40.51097,3850.0,-74.2462,1199999.0,1199999.0,False,NY,197 Johnson Ave,202862000,,1156100.0,10307,32377732,True,4747.0,sqft,5227.2,1053000.0,,,,,,,,,,,,,,,,,,
397,3.0,3.0,Brooklyn,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/b472f2c76cf07964ce5d01c8254cf95b-p_e.jpg,False,True,False,False,False,False,False,40.627987,1199.0,-73.91717,449000.0,449000.0,False,NY,1086 E 73rd St #76,8637445000,# 76,447600.0,11234,30780014,True,3525.0,,,407261.0,1736841600000.0,-50000.0,"$50,000 (Jan 14)",Sun. 1-3pm,True,"[{'open_house_end': 1738537200000, 'open_house_start': 1738530000000}]",,,,,,,,,,,,
398,3.0,3.0,Staten Island,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/a037d6d11ca5cddee1804aa5d09cf035-p_e.jpg,False,True,False,False,False,False,False,40.597,2657.0,-74.07525,969000.0,969000.0,False,NY,33 Bionia Ave,622554000,,953700.0,10305,32325503,True,3427.0,sqft,4356.0,1154000.0,,,,,,,,,,,,,,,,,,
399,1.0,3.0,Howard Beach,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/e24a579fde8a63f74c75f16e0b1ebbe4-p_e.jpg,False,True,False,False,False,False,False,40.66651,1000.0,-73.84296,339000.0,339000.0,False,NY,90-33 Shore Parkway #2R,1215692000,# 2-R,,11414,2056702346,True,,,,,,,,,,,,,,,,,,,,,,
400,1.0,3.0,Little Neck,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/7c34f31d89646bd5783ee691f3371555-p_e.jpg,False,True,False,False,False,False,False,40.756897,,-73.72518,399000.0,399000.0,False,NY,252-51 63rd Ave #5A,7683261000,# 5A,397600.0,11362,124864063,True,2403.0,,,,1737792000000.0,-30000.0,"$30,000 (Jan 25)",,,,,,,,,,,,,,,
401,3.0,4.0,Glen Oaks,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7ead494d8725ca775c930cf4d6a8e2ba-p_e.jpg,False,True,False,False,False,False,False,40.741074,1936.0,-73.709404,995000.0,995000.0,False,NY,82-03 260 Street,1208133000,,,11004,32103527,True,,sqft,4999.0,982000.0,,,,,,,,,,,,,,,,,,
